,timestamp,visitorid,event,itemid,transactionid
2393327,1436995890932,302139,view,58889,
683412,1438702863360,1153666,view,267990,
1821484,1432116375877,438352,view,110597,
544109,1435381001332,1039379,view,172942,
1929493,1432517071272,550751,view,124193,
435076,1434999589655,609056,view,194596,
181593,1433871685817,498853,view,436943,
274945,1434409460084,445442,view,334991,
1286849,1441747377359,1350355,view,237000,
285188,1434331162390,1345148,view,17088,
530173,1435330532321,1175936,view,345576,
194310,1433961535234,610809,view,308510,
894797,1439825003274,414968,view,111208,
202276,1433964869007,1115883,view,378475,
2645545,1437959226839,113279,view,260539,
1875885,1432346988354,849622,view,262125,
1390714,1442167538791,1275704,view,295965,
2170650,1436183793348,682206,view,51314,
360740,1434690995091,137561,view,218965,
2377859,1437089092706,815729,view,346341,
885621,1439738650806,865189,view,254591,
992979,1440308408074,949128,view,352577,
2327919,1436795603572,255978,view,138427,
1164085,1441036820049,1209576,view,302283,
2230379,1436491656576,367805,view,338207,
2597346,1437856377709,1080913,view,205940,
1743288,1431767867173,1378182,view,413556,
442018,1434974067559,859755,view,303828,
1374579,1442110881824,858218,view,38024,
1125901,1440897385599,1165148,view,50648,
1970799,1432791967634,751861,view,105926,
1645569,1431475791900,909251,view,439863,
2222117,1436412619296,670438,view,33719,
354360,1434650739894,684514,addtocart,209154,
1487220,1430776991610,672124,view,98308,
1677702,1431505532456,577099,view,369959,
825844,1439404084112,1012194,view,5165,
1217910,1441310623109,526864,view,157822,
2734408,1438298076112,146315,view,422167,
261837,1434414198497,861071,view,419560,
1292850,1441745417109,1007782,view,227331,
73463,1433448750924,400676,view,122704,
139196,1433709802133,286465,view,350307,
1658949,1431547414043,251072,view,344756,
1677548,1431511401511,293976,view,59723,
467101,1435091338311,409324,view,297124,
2329106,1436848757159,1101107,view,361106,
896273,1439833167371,544731,view,68620,
1660332,1431533109732,408181,view,391189,
31619,1433279451497,1071065,view,343537,
874141,1439687296894,1022339,view,163467,
767494,1439180691557,102225,view,393744,
9556,1433139393757,992272,view,50814,
1903225,1432567499723,899857,view,265966,
1887690,1432391884814,831799,view,163991,
2677899,1438123571757,1042533,view,276779,
1881548,1432329276116,1103744,view,203492,
2570209,1437718116008,398814,view,45323,
2519751,1437574016714,674274,view,58663,
1514187,1430881952873,654963,view,84160,
1233704,1441391620842,1201933,view,380971,
2213659,1436395444190,1235333,view,311412,
1212796,1441270674032,360117,view,193511,
460468,1435078046560,653635,view,82460,
256764,1434154506540,708941,view,90033,
248893,1434126081848,176748,view,29739,
311986,1434434499199,585146,view,8653,
521360,1435463966134,62176,view,61774,
433373,1435005634891,747336,view,436461,
94787,1433543443135,1161163,view,56949,
172288,1433875452237,748040,addtocart,23034,
81886,1433433252118,40627,view,216271,
886398,1439776846414,652867,view,174964,
2721879,1438264382469,1138274,view,460877,
1502383,1430801080313,839455,view,466064,
1169308,1441132486838,952904,view,67115,
1461693,1442531601183,1361491,view,314996,
2718464,1438287026860,503486,view,189844,
1555010,1431048492761,104829,view,55292,
331495,1434588662798,448108,view,406418,
1367807,1441988170766,1051031,view,7988,
1837592,1432148468913,12481,view,114039,
1419972,1442291447791,1347055,view,466008,
1437175,1442355863385,1053688,view,134330,
1216077,1441287956316,1370763,view,401544,
863750,1439668870711,946731,view,131532,
2601468,1437809192212,574215,view,361644,
196582,1433978762011,820365,view,174097,
147893,1433765424348,1139837,addtocart,238445,
760569,1439164664085,173311,view,395045,
305858,1434519833180,892257,view,361288,
86654,1433480534995,623019,view,133814,
571888,1435559498055,885609,view,366732,
685556,1438813000096,296707,view,430042,
1063014,1440621693076,218828,view,425758,
35808,1433310736568,123646,view,297858,
2579058,1437777834549,1132606,view,357218,
674165,1438702571740,94,view,129302,
1686363,1431635126475,1074014,view,251446,
1403515,1442193265815,590560,view,360994,
1751094,1431900293580,264097,view,450502,
2116389,1435947767285,227630,view,449912,
1706103,1431718844666,298894,view,194943,
734305,1438983695921,225282,view,92660,
1086758,1440669115728,928666,view,357131,
2003351,1432828514556,283406,view,60569,
638769,1438558135282,770332,view,246997,
1750840,1431876065493,81250,view,45337,
1527792,1430897423072,1200119,view,381498,
1625275,1431394044566,179910,view,246634,
1700802,1431583579475,1264358,view,219876,
1843853,1432217555776,1167829,view,4596,
1277290,1441618042139,777560,addtocart,287480,
615110,1438444397093,1116187,view,76417,
1649990,1431443940270,176466,view,258911,
1132109,1440959296958,566993,view,247658,
2109743,1435972490228,721737,view,287526,
1164099,1441036856363,1077546,view,224700,
2482819,1437451857084,1116978,view,18338,
235992,1434070024477,333063,view,414293,
2486527,1437441389719,938923,view,67155,
1746872,1431867304414,417312,view,142260,
866848,1439667753764,121119,view,121078,
1096809,1440801054899,1336835,view,197861,
2492123,1437454508596,1209357,view,190004,
63594,1433386583918,163561,view,185896,
2748564,1438360433731,861299,view,153830,
2718076,1438279672877,892013,view,229184,
75883,1433481098739,131855,view,297109,
1828553,1432162232992,581530,view,390285,
1122141,1440864898117,1100769,view,265188,
2647003,1437894225428,189188,view,72925,
2740840,1438373326938,627319,view,45175,
125699,1433594631354,1301706,view,339699,
1876426,1432322569457,227091,view,260609,
1421718,1442277783231,1390429,view,348031,
914144,1439937037157,619263,view,377863,
760009,1439186081506,433298,addtocart,46705,
543600,1435355602412,54079,view,18519,
2639042,1437933629803,489756,view,14207,
1118981,1440867636884,338117,view,372419,
2249663,1436481642397,825321,view,175086,
850009,1439563689866,610026,view,171427,
1311550,1441819243131,727963,view,130429,
434293,1434984377074,1205233,addtocart,15844,
2296470,1436757771445,177591,view,400499,
1615322,1431361089613,678893,view,173291,
652822,1438619777799,92979,view,326305,
1387437,1442188459638,57723,view,242981,
2748673,1438399323007,126691,view,303861,
317754,1434472055047,18319,view,59712,
2078749,1435808434462,151831,view,420892,
1527651,1430978293709,728113,view,402829,
2457602,1437344117528,1063269,view,183371,
271840,1434403315360,1006691,view,428002,
1446033,1442428406220,181963,view,449539,
1470497,1430707702813,796818,view,307883,
242288,1434064100703,698484,view,387339,
2590437,1437850220578,973790,view,392896,
695475,1438808208366,454973,view,31588,
1340101,1441906995215,10175,view,445105,
1689771,1431611971856,377679,view,339665,
60377,1433327568268,1387162,view,317417,
884160,1439778895308,118432,view,124262,
2034941,1433029971727,10155,view,239164,
121239,1433642694069,913025,view,86528,
2312669,1436751286543,233029,view,358211,
557363,1435514067908,838550,view,234493,
2107004,1435932587402,1248016,view,233507,
1379721,1442093562776,13014,view,63072,
1668453,1431537614792,814241,view,82174,
1812617,1432073840473,985803,view,215308,
2408161,1436970424947,669776,view,162641,
1143240,1440968603801,133948,view,112110,
40168,1433266546379,18275,view,119679,
2723245,1438295400420,895999,view,390167,
213875,1433965862316,145936,view,400868,
2224541,1436380090318,976364,view,284908,
2423821,1437182809755,543125,view,325233,
1091455,1440717343089,994820,view,426605,
379932,1434744942160,1278339,view,402679,
509184,1435292832852,55988,view,29208,
1801991,1432075126470,518659,view,34269,
140517,1433696771380,563263,view,209372,
2403888,1436991265922,974226,view,128569,
1217736,1441307556653,1001002,view,357272,
380103,1434742733878,876501,view,212767,
1633338,1431477389518,129673,view,445811,
2167399,1436168297008,715838,view,62549,
2245592,1436460661645,903923,view,200082,
108526,1433522944654,267313,view,176584,
2695487,1438186917232,1293358,view,48030,
1340713,1441915837182,383901,view,391375,
648080,1438653106974,934122,view,387373,
572365,1435636000324,227294,view,285092,
2629069,1437954220565,533332,view,453813,
2412787,1436997881222,1217629,view,271896,
998228,1440262081704,882348,view,243224,
1502930,1430754692477,884738,view,422335,
206617,1433976330053,534240,view,179906,
1299686,1441717620550,1232344,view,180994,
1353682,1441985617889,1384278,view,71637,
1164427,1441094868791,1020692,view,135462,
870967,1439677364229,493334,view,442131,
1943326,1432683910046,1150187,view,326361,
939108,1440003570997,668206,view,387318,
426799,1435027800680,1221154,view,395002,
347058,1434565873672,1199526,view,316114,
2732886,1438283158879,968420,view,29895,
2694058,1438114295449,1263492,view,124583,
354801,1434679271495,860224,view,257040,
1107358,1440777018007,901780,view,146693,
1947627,1432676297142,76757,addtocart,128118,
217644,1434177105721,1074040,view,92883,
1469534,1430698614903,226310,addtocart,276754,
2130580,1436065943621,763994,view,142466,
807791,1439415967055,575087,view,461153,
178787,1433881159474,915431,view,456820,
1859804,1432231083147,809822,addtocart,396732,
922439,1439927498567,980298,view,357428,
1116444,1440868494253,664025,view,94019,
235159,1434084600545,966083,view,54521,
1601071,1431223089811,1145937,view,452963,
1056126,1440531121313,189838,view,88886,
120712,1433656120294,979046,view,147005,
122284,1433616119665,491569,view,113233,
1303139,1441749928340,777003,view,155783,
913165,1439930209769,252900,view,146318,
1354336,1442017703806,94005,view,19222,
848064,1439599235233,411759,view,331236,
214602,1433973099372,592986,view,5411,
664263,1438742441493,161226,view,73364,
443699,1435000974395,453849,view,286674,
2322878,1436829693739,270578,view,462430,
836966,1439516647891,358066,view,221855,
1220041,1441366056901,375677,view,440361,
1970041,1432758874945,1151159,view,154034,
2380200,1437093980389,697308,view,246090,
934286,1440047305199,270112,view,199975,
1907254,1432567792832,11754,view,54431,
2651892,1438019780616,234876,view,445800,
1532451,1430944977393,1362284,view,192710,
2449892,1437358907291,834328,view,59910,
1170049,1441169755339,1368195,view,31524,
298856,1434302428339,1317678,view,203316,
1230049,1441405844794,1039904,view,385091,
1339888,1441900976316,101374,view,337625,
1154924,1441048323296,1123484,view,232143,
536794,1435342182437,1337665,addtocart,119586,
1963700,1432763134623,1143383,view,795,
1224765,1441372383695,1220203,view,50467,
2341862,1436801909565,1381754,view,43025,
2730683,1438270907293,742907,view,437573,
233534,1434056707080,1161163,addtocart,366177,
2358430,1436897175262,1029398,view,146809,
731908,1438949878683,1303548,view,125440,
1974719,1432792673526,986704,view,175356,
2473731,1437425623260,1124645,view,126407,
109249,1433543782976,1100843,view,211210,
1740130,1431786434183,419621,view,115328,
2612162,1437854785412,818584,view,252980,
2309165,1436759477075,1028650,view,155871,
1904562,1432573603635,383568,view,378460,
2039803,1433035503262,1240838,view,189764,
683644,1438716718893,400001,view,10594,
258344,1434174377932,1154342,view,371585,
1382038,1442041105652,39055,view,9877,
1421081,1442245193891,454524,view,197811,
1685074,1431627696040,389532,view,97811,
841788,1439481312791,768265,view,268099,
1351398,1441955622330,470837,view,411934,
1139969,1440950725561,1337775,view,421212,
2519111,1437585061592,1307991,view,312549,
1052051,1440552251938,974910,view,428604,
551649,1435550389097,124892,view,90310,
763926,1439149532316,128412,view,262651,
1294465,1441727263313,1367498,view,125253,
176417,1433884230262,590419,view,298862,
1865938,1432351896866,667307,view,29100,
260098,1434140397111,489173,view,20395,
1354225,1442024397619,114790,view,202287,
149530,1433789917472,1112096,view,199657,
125180,1433618569758,386377,view,202293,
1282569,1441643915985,257787,view,419122,
1507748,1430846574513,999329,view,160722,
1168445,1441141524296,838565,view,100491,
1124135,1440902401620,856353,view,268491,
1324586,1441823195390,744612,view,42426,
1616570,1431374031885,401611,view,274798,
205002,1433963089516,76757,view,291559,
1006966,1440387756287,1044546,view,195764,
1353585,1441984363353,1207347,view,356154,
202138,1433986185448,1286868,view,233243,
1526768,1430957835253,750724,transaction,418809,16324.0
1118154,1440829377184,1311429,view,54751,
1999562,1432858491339,437177,view,157850,
2291628,1436580309967,58014,view,244374,
182567,1433898345851,623268,view,151444,
2375196,1437029952690,470589,view,309525,
1949568,1432623394331,1146484,view,37699,
11314,1433212910465,422045,transaction,361554,6424.0
627878,1438496644098,994764,view,254767,
1791222,1431980793636,613944,view,92296,
224115,1434257842678,734633,view,330713,
1513030,1430831576423,938667,view,374392,
2540977,1437689321775,439873,view,36946,
2211239,1436419506603,692931,view,198346,
54116,1433363287185,241113,view,334094,
686343,1438825386902,250185,view,447295,
676944,1438737369583,1391776,view,241647,
1576783,1431128399491,254893,view,338427,
1932498,1432518984721,696570,view,72157,
2262296,1436668782838,1121588,view,226270,
1695103,1431654583776,17916,view,39143,
1028680,1440424171561,722582,view,284045,
758549,1439177613501,1369328,view,356339,
2704655,1438196507804,808238,view,372272,
338319,1434593216322,1318325,view,302753,
639303,1438550302649,1287833,view,261500,
267913,1434406364759,384049,view,160661,
1778422,1431958186463,592704,addtocart,49544,
266644,1434388542828,1140245,view,346429,
965717,1440103247000,700281,view,411280,
1201533,1441325305221,510917,view,208887,
2659448,1438044690418,1271947,view,227206,
2488913,1437438491625,780755,view,265674,
1827929,1432156089694,190492,view,143418,
1280611,1441690117096,446246,view,198784,
132652,1433725581945,770841,view,309139,
24225,1433286040839,1257470,view,117414,
2521209,1437610326938,477826,addtocart,389838,
2501937,1437493640748,1242869,view,290999,
2439675,1437250179606,139058,view,385475,
97489,1433548570538,1113831,view,453823,
1531210,1430970751264,387880,view,157937,
2230734,1436488449571,44756,view,436235,
2419379,1437186838992,1130749,view,8271,
2011204,1432931909451,1061893,view,158407,
492720,1435195116840,1357827,view,50186,
2385285,1437068161413,974312,view,388625,
1122228,1440879478235,1376254,view,455804,
1644135,1431458952865,1024841,view,367987,
465266,1435084319674,467652,view,26515,
1997140,1432822547628,919084,view,37688,
